06.02.02.01 Behoite
06.02.03.01 Clinobehoite
06.02.04.01 Spertiniite
06.02.05.01 Calumetite
06.02.06.01 Anthonyite
06.02.07.01 Duttonite
06.02.08.01 Tivanite
06.02.09.01 Sweetite
06.02.10.01 Wulfingite
06.02.11.01 Ashoverite
06.02.12.01 Paraotwayite
06.02.13.01 Cianciulliite
06.03.01.01 Gibbsite
06.03.02.01 Bayerite
06.03.03.01 Nordstrandite
06.03.04.01 Doyleite
06.03.05.01 Dzhalindite
06.03.05.02 Sohngeite
06.03.05.03 Bernalite
06.03.06.01 Wickmanite
06.03.06.02 Schoenfliesite
06.03.06.03 Natanite
06.03.06.04 Vismirnovite
06.03.06.05 Burtite
06.03.06.06 Mushistonite
06.03.07.01 Stottite
06.03.07.02 Tetrawickmanite
06.03.07.03 Jeanbandyite
06.03.07.04 Mopungite
06.03.08.01 Jamborite
06.03.09.01 Bottinoite
06.03.09.02 Brandholzite
06.04.01.01 Lithiophorite
06.04.01.02 Quenselite
06.04.02.01 Hydroromarchite
06.04.03.01 Haggite
06.04.04.01 Hydrocalumite
06.04.05.01 Iowaite
06.04.05.02 Woodallite
06.04.06.01 Meixnerite
06.04.06.02 Fougerite
06.04.07.01 Janggunite
06.04.08.01 Kimrobinsonite
06.04.09.01 Asbolane
06.04.10.01 Schwertmannite
06.04.11.01 Nepskoeite
06.04.12.01 Kuzelite
06.04.13.01 Jacquesdietrichite
06.04.14.01 Krivovichevite
06.04.14.02 Grandviewite
06.04.15.01 Karchevskyite
07.01.01.01 Delafossite
07.01.01.02 Mcconnellite
07.01.02.01 Crednerite
07.02.01.01 Spinel
07.02.01.02 Galaxite
07.02.01.03 Hercynite
07.02.01.04 Gahnite
07.02.02.01 Magnesioferrite
07.02.02.02 Jacobsite
07.02.02.03 Magnetite
07.02.02.04 Franklinite
07.02.02.05 Trevorite
07.02.02.06 Cuprospinel
07.02.02.07 Brunogeierite
07.02.03.01 Magnesiochromite
07.02.03.02 Manganochromite
07.02.03.03 Chromite
07.02.03.04 Nichromite
07.02.03.05 Cochromite
07.02.03.06 Zincochromite
07.02.04.01 Vuorelainenite
07.02.04.02 Coulsonite
07.02.04.03 Magnesiocoulsonite
07.02.05.01 Qandilite
07.02.05.02 Ulvospinel
07.02.06.01 Kusachiite
07.02.06.02 Iwakiite
07.02.07.01 Hausmannite
07.02.07.02 Hetaerolite
07.02.07.03 Hydrohetaerolite
07.02.08.01 Minium
07.02.09.01 Chrysoberyl
07.02.10.01 Marokite
07.02.11.01 Magnesiotaaffeite-2N2S
07.02.11.01 Magnesiotaaffeite2N2S
07.02.12.01 Magnesiotaaffeite-6N3S
07.02.12.01 Magnesiotaaffeite6N3S
07.02.12.02 Ferrotaaffeite-6N3S
07.02.13.01 Filipstadite
07.02.13.02 Tegengrenite
07.02.14.01 Yafsoanite
07.02.15.01 Xieite
07.03.01.01 Welinite-III
07.03.01.02 Franciscanite-III
07.03.01.03 Orebroite-III
07.03.02.01 Grossite
07.03.03.01 Eyselite
07.04.01.01 Hibonite
07.04.01.02 Yimengite
07.04.01.03 Hawthorneite
07.04.02.01 Magnetoplumbite
07.04.02.02 Haggertyite
07.04.02.03 Nezilovite
07.04.02.04 Batiferrite
07.05.01.01 Braunite
07.05.01.02 Neltnerite
07.05.01.03 Braunite-II
07.05.01.04 Abswurmbachite
07.05.02.01 Painite
07.05.03.01 Birnessite
07.05.04.01 Zenzenite
07.06.01.01 Cesarolite
07.06.02.01 Bartelkeite
07.06.03.01 Kamiokite
07.07.01.01 Pseudobrookite
07.07.01.02 Armalcolite
07.07.01.03 IMA2000-016
07.07.02.01 Berdesinskiite
07.07.02.02 Oxyvanite
07.08.01.01 Todorokite
07.08.01.02 Woodruffite
07.08.02.01 Chalcophanite
07.08.02.02 Aurorite
07.08.02.03 Jianshuiite
07.08.02.04 Ernienickelite
07.08.03.01 Lazarenkoite
07.09.01.01 Hollandite
07.09.01.02 Cryptomelane
07.09.01.03 Manjiroite
07.09.01.04 Coronadite
07.09.01.05 Strontiomelane
07.09.01.06 Henrymeyerite
07.09.02.00 Psilomelane
07.09.02.01 Romanechite
07.09.03.01 Freudenbergite
07.09.04.01 Priderite
07.09.04.02 Ankangite
07.09.05.01 Mannardite
07.09.05.02 Redledgeite
07.10.01.01 Rancieite
07.10.01.02 Takanelite
07.10.02.01 Karibibite
07.10.03.01 Otjisumeite
07.10.05.01 Dmitryivanovite
07.11.01.01 Muskoxite
07.11.02.01 Brownmillerite
07.11.02.02 Srebrodolskite
07.11.03.01 Mayenite
07.11.04.01 Hematophanite
07.11.05.01 Plumboferrite
07.11.06.01 Carboirite-III
07.11.07.01 Magnesiohogbomite2N3S
07.11.07.02 Magnesiohogbomite2N2S
07.11.07.03 Magnesiohogbomite6N6S
07.11.07.04 Zincohogbomite2N2S
07.11.07.05 Ferrohogbomite2N2S
07.11.08.01 Ferronigerite2N1S
07.11.08.02 Ferronigerite6N6S
07.11.09.02 Magnesionigerite6N6S
07.11.09.10 Magnesionigerite2N1S
07.11.10.01 Kleberite
07.11.11.01 Mongshanite
07.11.11.02 Allendeite
07.11.12.01 Diaoyudaoite
07.11.13.01 Chiluite
07.11.14.01 Rilandite
07.11.15.01 Lindqvistite
08.01.01.01 FergusoniteY
08.01.01.02 FormaniteY
08.01.01.03 FergusoniteCe
08.01.01.04 FergusoniteNd
08.01.02.01 BetafergusoniteY
08.01.02.01 Fergusonite-betaY
08.01.02.01 FergusoniteYbeta
08.01.02.02 BetafergusoniteCe
08.01.02.02 Fergusonite-betaCe
08.01.02.02 FergusoniteCebeta
08.01.02.03 Fergusonite-betaNd
08.01.03.01 YttrotantaliteY
08.01.03.02 YttrocolumbiteY
08.01.03.03 IwashiroiteY
08.01.04.01 Ishikawaite
08.01.05.01 LoranskiteY
08.01.06.01 Stibiocolumbite
08.01.06.02 Stibiotantalite
08.01.06.03 Bismutotantalite
08.01.06.04 Bismutocolumbite
08.01.07.01 Alumotantite
08.01.08.01 Wodginite
08.01.08.02 Ferrowodginite
08.01.08.03 Titanowodginite
08.01.08.04 Lithiowodginite
08.01.08.05 Ferrotitanowodginite
08.01.08.06 IMA2000-026
08.01.09.01 Liandratite
08.01.09.02 Petscheckite
08.01.10.01 Ixiolite
08.01.11.01 SamarskiteY
08.01.11.02 SamarskiteYb
08.01.12.01 Qitianlingite
08.02.01.01 Pyrochlore
08.02.01.02 Hydropyrochlore
08.02.01.02 Kalipyrochlore
08.02.01.03 Bariopyrochlore
08.02.01.04 YttropyrochloreY
08.02.01.05 CeriopyrochloreCe
08.02.01.06 Plumbopyrochlore
08.02.01.07 Uranpyrochlore
08.02.01.08 Strontiopyrochlore
08.02.01.09 Bismutopyrochlore
08.02.02.01 Microlite
08.02.02.02 Bariomicrolite
08.02.02.03 Plumbomicrolite
08.02.02.04 Uranmicrolite
08.02.02.05 Bismutomicrolite
08.02.02.06 Stannomicrolite
08.02.02.07 Stibiomicrolite
08.02.02.08 Fluornatromicrolite
08.02.03.01 Betafite
08.02.03.02 YttrobetafiteY
08.02.03.03 Plumbobetafite
08.02.03.04 Stibiobetafite
08.02.03.05 Calciobetafite
08.02.04.01 Cesstibtantite
08.02.04.02 Natrobistantite
08.02.05.01 Zirkelite
08.02.05.02 Zirconolite-3O
08.02.05.03 Zirconolite-2M
08.02.05.04 Zirconolite-3T
08.02.05.05 Zirconolite
08.02.06.01 Scheteligite
08.02.07.01 Orthobrannerite
08.02.08.01 Parabariomicrolite
08.03.01.00 Tapiolite
08.03.01.01 TapioliteFe
08.03.01.02 TapioliteMn
08.03.02.01 TantaliteFe
08.03.02.02 ColumbiteFe
08.03.02.03 TantaliteMn
08.03.02.04 ColumbiteMn
08.03.02.05 ColumbiteMg
08.03.02.06 TantaliteMg
08.03.03.01 Fersmite
08.03.04.01 Brannerite
08.03.04.02 Thorutite
08.03.05.01 LucasiteCe
08.03.06.01 AeschyniteCe
08.03.06.02 NioboaeschyniteCe
08.03.06.03 AeschyniteY
08.03.06.04 TantalaeschyniteY
08.03.06.05 AeschyniteNd
08.03.06.06 NioboaeschyniteNd
08.03.06.07 NioboaeschyniteY
08.03.07.01 Vigezzite
08.03.07.02 Rynersonite
08.03.08.01 PolycraseY
08.03.08.02 EuxeniteY
08.03.08.03 TanteuxeniteY
08.03.08.04 YttrocrasiteY
08.03.08.05 Uranopolycrase
08.03.09.01 Kassite
08.03.10.01 Thoreaulite
08.03.10.02 Foordite
08.03.11.01 Changbaiite
08.03.11.02 Rosiaite
08.03.12.01 KobeiteY
08.04.01.01 Schreyerite
08.04.01.02 Olkhonskite
08.04.01.03 Kyzylkumite
08.04.02.01 Pseudorutile
08.05.01.01 Landauite
08.05.01.02 Loveringite
08.05.01.03 Crichtonite
08.05.01.04 Senaite
08.05.01.05 DaviditeLa
08.05.01.06 DaviditeCe
08.05.01.07 Mathiasite
08.05.01.08 Lindsleyite
08.05.01.09 Dessauite
08.05.01.10 Cleusonite
08.05.01.11 GramaccioliiteY
08.06.01.01 Franconite
08.06.01.02 Hochelagaite
08.06.01.03 Ternovite
08.06.02.01 Calciotantite
08.06.02.02 Natrotantite
08.06.02.03 Irtyshite
08.07.01.01 Murataite
08.07.02.01 Uhligite
08.07.03.01 Cafetite
08.07.04.01 Calzirtite
08.07.04.02 Hiarneite
08.07.05.01 Simpsonite
08.07.06.01 Rankamaite
08.07.06.02 Sosedkoite
08.07.07.01 Lithiotantite
08.07.08.01 Belyankinite
08.07.08.02 Manganbelyankinite
08.07.08.03 Gerasimovskite
08.07.09.01 Jeppeite
08.07.10.01 Zimbabweite
08.07.11.01 Cesplumtantite
08.07.12.01 Koragoite
08.07.13.01 Carmichaelite
09.00.00.00 Boldyrevite
09.01.01.01 Halite
09.01.01.02 Sylvite
09.01.01.03 Villiaumite
09.01.01.04 Carobbiite
09.01.01.05 Griceite
09.01.02.01 Hydrohalite
09.01.03.01 Salammoniac
09.01.03.02 Lafossaite
09.01.04.00 Embolite
09.01.04.01 Chlorargyrite
09.01.04.02 Bromargyrite
09.01.05.01 Iodargyrite
09.01.06.01 Tocornalite
09.01.07.01 Nantokite
09.01.07.02 Miersite
09.01.07.03 Marshite
09.01.08.01 Calomel
09.01.08.02 Kuzminite
09.01.08.03 Moschelite
09.01.09.01 DemicheleiteCl
09.01.09.02 DemicheleiteBr
09.02.01.01 Fluorite
09.02.01.02 Frankdicksonite
09.02.01.03 TveititeY
09.02.01.04 IMA2009-014
09.02.02.01 Sellaite
09.02.03.01 Lawrencite
09.02.03.02 Scacchite
09.02.03.03 Chloromagnesite
09.02.04.01 Rokuhnite
09.02.05.01 Sinjarite
09.02.06.01 Antarcticite
09.02.07.01 Cotunnite
09.02.07.02 Hydrophilite
09.02.07.03 Coccinite
09.02.08.01 Eriochalcite
09.02.08.02 Tolbachite
09.02.09.01 Bischofite
09.02.09.02 Nickelbischofite
09.02.10.01 Laurelite
09.02.11.01 Matlockite
09.02.11.02 Rorisite
09.02.11.03 Zhangpeishanite
09.03.01.01 Molysite
09.03.02.01 Hydromolysite
09.03.03.01 Chloraluminite
09.03.04.01 FluoceriteCe
09.03.04.02 FluoceriteLa
09.03.05.01 Gananite
09.03.06.01 Rosenbergite
10.01.01.01 Atacamite
10.01.01.02 Hibbingite
10.01.01.03 Gillardite
10.01.01.04 Haydeeite
10.01.02.01 Paratacamite
10.01.02.02 Anatacamite
10.01.02.02 Clinoatacamite
10.01.02.03 Herbertsmithite
10.01.02.04 Kapellasite
10.01.03.01 Botallackite
10.01.04.01 Kempite
10.01.05.01 Korshunovskite
10.02.01.01 Zavaritskite
10.02.01.02 Bismoclite
10.02.01.03 Daubreeite
10.02.02.01 Laurionite
10.02.03.01 Paralaurionite
10.02.03.02 Belloite
10.02.04.01 Blixite
10.02.05.01 Perite
10.02.05.02 Nadorite
10.02.06.01 Thorikosite
10.02.07.01 Asisite
10.02.08.01 Zharchikhite
10.02.09.01 Pinalite
10.02.10.01 HaleniusiteLa
10.03.01.01 Mendipite
10.03.02.01 Fiedlerite
10.03.03.01 Corderoite
10.03.03.02 Kenhsuite
10.03.04.01 Lavrentievite
10.03.04.02 Arzakite
10.03.05.01 Grechishchevite
10.03.06.01 Radtkeite
10.03.07.01 Terlinguacreekite
10.04.01.01 Penfieldite
10.04.02.01 Terlinguaite
10.04.02.02 Aurivilliusite
10.04.03.01 Kleinite
10.04.04.01 Melanothallite
10.04.05.01 Mereheadite
10.05.01.01 Cadwaladerite
10.05.01.02 Lesukite
10.05.02.01 Poyarkovite
10.05.03.01 Pinchite
10.05.04.01 Eglestonite
10.05.04.02 Kadyrelite
10.05.05.01 Comancheite
10.05.06.01 Claringbullite
10.05.06.01 Fejerite
10.05.07.01 Onoratoite
10.05.08.01 Simonkolleite
10.05.08.02 Bobkingite
10.05.09.01 Abhurite
10.05.10.01 Damaraite
10.05.11.01 Parkinsonite
10.05.12.01 Lorettoite
10.05.13.01 Hanawaltite
10.05.14.01 Tedhadleyite
10.05.15.01 Vasilyevite
10.06.01.01 Diaboleite
10.06.02.01 Koenenite
10.06.03.01 Yedlinite
10.06.04.01 Chloroxiphite
10.06.05.01 Zirklerite
10.06.06.01 Boleite
10.06.07.01 Cumengeite
10.06.07.01 Cumengite
10.06.08.01 Pseudoboleite
10.06.09.01 Bideauxite
10.06.10.01 Chlormagaluminite
10.06.11.01 Kelyanite
10.06.12.01 Ponomarevite
10.06.13.01 Khaidarkanite
11.01.01.01 Neighborite
11.01.02.01 Carnallite
11.01.03.01 Chlorocalcite
11.02.01.01 Pseudocotunnite
11.02.02.01 Avogadrite
11.02.03.01 Ferruccite
11.02.04.01 Barberiite
11.03.01.01 Douglasite
11.03.02.01 Mitscherlichite
11.04.01.01 Erythrosiderite
11.04.01.02 Kremersite
11.05.01.01 Hieratite
11.05.01.02 Cryptohalite
11.05.02.01 Malladrite
11.05.02.02 Bararite
11.05.02.03 Demartinite
11.05.03.01 Rinneite
11.05.04.01 Chlormanganokalite
11.05.05.01 Tachyhydrite
11.05.06.01 GagariniteY
11.05.06.02 IMA2009-015
11.05.07.01 ZajaciteCe
11.05.08.01 Challacolloite
11.05.08.02 Hephaistosite
11.05.08.03 Steropesite
11.05.08.04 Panichiite
11.05.09.01 Heklaite
11.06.01.01 Cryolite
11.06.01.02 Simmonsite
11.06.02.01 Elpasolite
11.06.03.01 Colquiriite
11.06.04.01 Cryolithionite
11.06.05.01 Pachnolite
11.06.06.01 Thomsenolite
11.06.07.01 Carlhintzeite
11.06.08.01 Gearksutite
11.06.09.01 Prosopite
11.06.10.01 Jarlite
11.06.10.02 Calcjarlite
11.06.10.03 Jorgensenite
11.06.11.01 Chiolite
11.06.12.01 Ralstonite
11.06.13.01 Weberite
11.06.14.01 Usovite
11.06.15.01 Yaroslavite
11.06.16.01 Tikhonenkovite
11.06.17.01 Acuminite
11.06.18.01 Artroeite
11.06.19.01 Aravaipaite
11.06.20.01 Bogvadite
11.06.21.01 Karasugite
11.06.22.01 Calcioaravaipaite
11.06.23.01 Thermessaite
12.01.01.01 Stenonite
12.01.02.01 Grandreefite
12.01.03.01 Pseudograndreefite
12.01.04.01 Creedite
12.01.05.01 ChukhroviteY
12.01.05.02 ChukhroviteCe
12.01.05.03 Meniaylovite
12.01.05.04 ChukhroviteNd
12.01.06.01 Boggildite
12.01.07.01 Barstowite
12.01.08.01 Arzrunite
12.01.09.01 Symesite
12.01.10.01 Orlandiite
12.01.11.01 Knasibfite
12.01.12.01 Avdoninite
13.00.00.00 IMA2008-069
13.01.01.01 Nahcolite
13.01.02.01 Kalicinite
13.01.03.01 Teschemacherite
13.01.04.01 Trona
13.01.05.01 Nesquehonite
13.01.06.01 Wegscheiderite
13.01.07.01 Sergeevite
13.01.08.01 Barentsite
13.01.09.01 ThomasclarkiteY
14.01.01.01 Calcite
14.01.01.02 Magnesite
14.01.01.03 Siderite
14.01.01.04 Rhodochrosite
14.01.01.05 Sphaerocobaltite
14.01.01.05 Spherocobaltite
14.01.01.06 Smithsonite
14.01.01.07 Otavite
14.01.01.08 Gaspeite
14.01.02.01 Vaterite
14.01.02.02 Gregoryite
14.01.03.01 Aragonite
14.01.03.02 Witherite
14.01.03.03 Strontianite
14.01.03.04 Cerussite
14.01.04.01 Rutherfordine
14.01.05.01 Widenmannite
14.01.06.01 Natrite
14.01.06.02 Zabuyelite
14.01.07.01 Cejkaite
14.02.01.01 Dolomite
14.02.01.02 Ankerite
14.02.01.03 Kutnohorite
14.02.01.04 Minrecordite
14.02.02.01 Norsethite
14.02.02.02 Paralstonite
14.02.02.03 Olekminskite
14.02.03.01 Benstonite
14.02.04.01 Ewaldite
14.02.05.01 Alstonite
14.02.06.01 Barytocalcite
14.03.01.01 Butschliite
14.03.02.01 Eitelite
14.03.03.01 Fairchildite
14.03.03.02 Zemkorite
14.03.04.01 Nyerereite
14.03.05.01 Natrofairchildite
14.03.06.01 Juangodoyite
14.04.01.01 Shortite
14.04.02.01 SahamaliteCe
14.04.02.02 ParatooiteLa
14.04.03.01 Huntite
14.04.04.01 Burbankite
14.04.04.02 Khanneshite
14.04.04.03 Calcioburbankite
14.04.04.04 Sanromanite
14.04.05.01 RemonditeCe
14.04.05.02 PeterseniteCe
14.04.05.03 RemonditeLa
14.04.06.01 Carbocernaite
15.01.01.01 Thermonatrite
15.01.02.01 Natron
15.01.03.01 Monohydrocalcite
15.01.04.01 Ikaite
15.01.05.01 Barringtonite
15.01.06.01 Lansfordite
15.01.07.01 Hellyerite
15.01.08.01 Joliotite
15.01.08.02 Blatonite
15.01.08.03 Oswaldpeetersite
15.02.01.01 Pirssonite
15.02.02.01 Gaylussite
15.02.03.01 Chalconatronite
15.02.04.01 Baylissite
15.02.05.01 Andersonite
15.02.06.01 Grimselite
15.03.01.01 Zellerite
15.03.01.02 Metazellerite
15.03.02.01 Liebigite
15.03.03.01 Bayleyite
15.03.03.02 Swartzite
15.03.04.01 DonnayiteY
15.03.04.02 MckelveyiteY
15.03.04.03 MckelveyiteNd
15.03.04.04 Weloganite
15.03.05.01 Voglite
15.03.06.01 Fontanite
15.04.01.01 CalkinsiteCe
15.04.02.01 LanthaniteLa
15.04.02.02 LanthaniteNd
15.04.02.03 LanthaniteCe
15.04.03.01 TengeriteY
15.04.04.01 LokkaiteY
15.04.05.01 KimuraiteY
15.04.06.01 Tuliokite
15.04.07.01 ShomiokiteY
15.04.08.01 AdamsiteY
15.04.09.01 GalgenbergiteCe
16a.01.01.01 BastnasiteCe
16a.01.01.02 BastnasiteLa
16a.01.01.03 BastnasiteY
16a.01.02.01 HydroxylbastnasiteCe
16a.01.02.02 HydroxylbastnasiteLa
16a.01.02.03 HydroxylbastnasiteNd
16a.01.03.01 SynchysiteCe
16a.01.03.02 SynchysiteY
16a.01.03.03 SynchysiteNd
16a.01.04.01 HuanghoiteCe
16a.01.04.02 QaqarssukiteCe
16a.01.05.01 ParisiteCe
16a.01.05.02 ParisiteNd
16a.01.06.01 RontgeniteCe
16a.01.07.01 CordyliteCe
16a.01.07.02 LukechangiteCe
16a.01.07.03 IMA2009-013
16a.01.08.01 ZhonghuaceriteCe
16a.01.08.02 KukharenkoiteCe
16a.01.08.03 KukharenkoiteLa
16a.01.09.01 CebaiteCe
16a.01.09.02 CebaiteNd
16a.01.10.01 HorvathiteY
16a.01.11.01 DecrespignyiteY
16a.02.01.01 Azurite
16a.02.02.01 Hydrocerussite
16a.02.03.01 Beyerite
16a.03.01.01 Rosasite
16a.03.01.02 Glaukosphaerite
16a.03.01.03 Kolwezite
16a.03.01.04 Zincrosasite
16a.03.01.05 Mcguinnessite
16a.03.02.01 Malachite
16a.03.02.02 Nullaginite
16a.03.02.03 Pokrovskite
16a.03.02.04 Chukanovite
16a.03.03.01 Georgeite
16a.03.04.01 Phosgenite
16a.03.05.01 Bismutite
16a.03.06.01 Brenkite
16a.03.07.01 Kettnerite
16a.03.08.01 Dawsonite
16a.03.09.01 Northupite
16a.03.10.01 Shannonite
16a.03.11.01 Sheldrickite
16a.04.01.01 Hydrozincite
16a.04.02.01 Aurichalcite
16a.05.01.01 Plumbonacrite
16a.05.02.01 Tunisite
16a.05.03.01 Loseyite
16a.05.03.02 Sclarite
16a.05.04.01 Sabinaite
16a.05.05.01 Rouvilleite
16a.05.05.02 Podlesnoite
16a.05.07.02 ArisiteLa
16b.01.01.01 AncyliteCe
16b.01.01.02 CalcioancyliteCe
16b.01.01.03 CalcioancyliteNd
16b.01.01.04 GysiniteNd
16b.01.01.05 AncyliteLa
16b.01.01.06 KozoiteNd
16b.01.01.07 KozoiteLa
16b.01.02.01 Thorbastnasite
16b.01.03.01 Indigirite
16b.01.04.01 SchuilingiteNd
16b.01.05.01 ShabaiteNd
16b.01.06.01 AstrocyaniteCe
16b.01.07.01 KamphaugiteY
16b.02.01.01 Dundasite
16b.02.01.02 Dresserite
16b.02.01.03 Strontiodresserite
16b.02.01.04 Petterdite
16b.02.01.05 Kochsandorite
16b.02.02.01 Hydrodresserite
16b.02.03.01 Alumohydrocalcite
16b.02.03.02 Para-alumohydrocalcite
16b.02.04.01 BijvoetiteY
16b.03.01.01 Artinite
16b.03.01.02 Chlorartinite
16b.03.02.01 Otwayite
16b.03.03.01 KamotoiteY
16b.03.04.01 Niveolanite
16b.04.01.01 Zaratite
16b.04.02.01 Defernite
16b.04.02.02 Holdawayite
16b.04.03.01 Claraite
16b.04.04.01 Peterbaylissite
16b.04.04.02 Clearcreekite
16b.05.01.01 Callaghanite
16b.05.02.01 Urancalcarite
16b.05.03.01 Montroyalite
16b.06.01.01 Manasseite
16b.06.01.02 Barbertonite
16b.06.01.03 Sjogrenite
16b.06.01.04 Zaccagnaite
16b.06.02.01 Hydrotalcite
16b.06.02.02 Stichtite
16b.06.02.03 Pyroaurite
16b.06.02.04 Desautelsite
16b.06.02.05 Droninoite
16b.06.03.01 Reevesite
16b.06.03.02 Takovite
16b.06.03.03 Comblainite
16b.06.04.01 Quintinite-2H
16b.06.04.02 Quintinite-3T
16b.06.04.03 Caresite
16b.06.04.04 Charmarite-2H
16b.06.04.05 Charmarite-3T
16b.07.01.01 Hydromagnesite
16b.07.01.02 Widgiemoolthalite
16b.07.02.01 Dypingite
16b.07.02.02 Giorgiosite
16b.07.03.01 Rabbittite
16b.07.04.01 Wyartite
16b.07.04.01 WyartiteII
16b.07.05.01 Brugnatellite
16b.07.06.01 Coalingite
16b.07.07.01 Carbonatecyanotrichite
16b.07.08.01 Scarbroite
16b.07.09.01 Hydroscarbroite
16b.07.10.01 Sharpite
16b.07.11.01 Albrechtschraufite
16b.07.12.01 Kambaldaite
16b.07.13.01 Roubaultite
16b.07.14.01 Znucalite
16b.07.15.01 Szymanskiite
17.01.01.01 Tychite
17.01.01.02 Ferrotychite
17.01.01.03 Manganotychite
17.01.02.01 Leadhillite
17.01.03.01 Susannite
17.01.04.01 Macphersonite
17.01.05.01 Schrockingerite
17.01.06.01 Nasledovite
17.01.07.01 Motukoreaite
17.01.08.01 Canavesite
17.01.09.01 Harkerite
17.01.10.01 DaqingshaniteCe
17.01.11.01 TundriteCe
17.01.11.02 TundriteNd
17.01.12.01 LepersonniteGd
17.01.13.01 Qilianshanite
17.01.14.01 MineeviteY
17.01.14.02 ReederiteY
17.01.15.01 Brianyoungite
18.01.01.01 Nitratine
18.01.02.01 Niter
18.01.02.02 Gwihabaite
18.02.01.01 Nitrobarite
18.02.02.01 Nitrocalcite
18.02.03.01 Nitromagnesite
19.01.01.01 Gerhardtite
19.01.01.02 Rouaite
19.01.02.01 Buttgenbachite
19.01.03.01 Sveite
19.01.04.01 Mbobomkulite
19.01.04.02 Hydrombobomkulite
19.01.05.01 Likasite
20.01.01.01 Darapskite
21.01.01.01 Lautarite
21.01.02.01 Bruggenite
21.01.03.01 Bellingerite
22.01.01.01 Salesite
22.01.02.01 Seeligerite
22.01.03.01 Schwartzembergite
23.01.01.01 Dietzeite
23.01.02.01 Fuenzalidaite
23.01.02.02 Carlosruizite
23.01.02.03 George-ericksenite
24.01.01.01 Sinhalite
24.01.02.01 Behierite
24.01.02.02 Schiavinatoite
24.02.01.01 Ludwigite
24.02.01.02 Vonsenite
24.02.01.03 Azoproite
24.02.01.04 Bonaccordite
24.02.01.05 Chestermanite
24.02.01.06 Fredrikssonite
24.02.02.01 Warwickite
24.02.02.02 Yuanfuliite
24.02.03.01 Hulsite
24.02.03.02 Magnesiohulsite
24.02.03.03 Aluminomagnesiohulsite
24.02.04.01 Pinakiolite
24.02.05.01 Orthopinakiolite
24.02.06.01 Takeuchiite
24.02.07.01 Blatterite
24.03.01.01 Sassolite
24.03.02.01 Kotoite
24.03.02.02 Jimboite
24.03.03.01 Nordenskioldine
24.03.03.02 Tusionite
24.03.04.01 PeprossiiteCe
24.03.05.01 Takedaite
24.04.01.01 Suanite
24.04.02.01 Kurchatovite
24.04.03.01 Clinokurchatovite
24.05.01.01 Metaborite
24.05.02.01 Calciborite
24.05.02.02 Santarosaite
24.05.03.01 Johachidolite
24.05.04.01 Diomignite
25.01.01.01 Hambergite
25.01.02.01 Fluoborite
25.01.02.02 Hydroxylborite
25.01.03.01 Frolovite
25.01.04.01 Teepleite
25.01.04.02 Bandylite
25.01.05.01 Vimsite
25.01.06.01 Olshanskyite
25.02.01.01 Sussexite
25.02.01.02 Szaibelyite
25.02.02.01 Sibirskite
25.02.03.01 Pinnoite
25.03.01.01 Ameghinite
25.03.02.01 Solongoite
25.03.03.01 Fabianite
25.03.04.01 Uralborite
25.03.05.01 Howlite
25.03.06.01 Jarandolite
25.04.01.01 Roweite
25.04.01.02 Fedorovskite
25.05.01.01 Priceite
25.06.01.01 Boracite
25.06.01.02 Ericaite
25.06.01.03 Chambersite
25.06.02.01 Congolite
25.06.02.02 Trembathite
25.06.03.01 Strontioborite
25.06.04.01 Pertsevite
25.06.04.02 IMA2008-060
25.07.01.01 Preobrazhenskite
25.08.01.01 Jeremejevite
25.08.02.01 Rhodizite
25.08.02.02 Londonite
25.08.03.01 Pseudosinhalite
25.08.04.01 Karlite
26.01.01.01 Berborite
26.01.02.01 Wightmanite
26.01.03.01 Shabynite
26.01.04.01 Hexahydroborite
26.01.05.01 Henmilite
26.02.01.01 Pentahydroborite
26.03.01.01 Inyoite
26.03.01.02 Inderborite
26.03.01.03 Inderite
26.03.02.01 Meyerhofferite
26.03.03.01 Kurnakovite
26.03.04.01 Hydrochlorborite
26.03.05.01 Colemanite
26.03.06.01 Hydroboracite
26.03.07.01 Nifontovite
26.04.01.01 Borax
26.04.02.01 Tincalconite
26.04.03.01 Hungchaoite
26.04.04.01 Halurgite
26.04.05.01 Kernite
26.05.01.01 Sborgite
26.05.02.01 Santite
26.05.02.02 RamaniteRb
26.05.02.03 RamaniteCs
26.05.03.01 Ammonioborite
26.05.04.01 Larderellite
26.05.05.01 Ezcurrite
26.05.06.01 Nasinite
26.05.07.01 Biringuccite
26.05.08.01 Gowerite
26.05.09.01 Veatchite
26.05.10.01 Veatchite-A
26.05.10.01a Veatchite-p
26.05.11.01 Ulexite
26.05.12.01 Probertite
26.05.12.02 Tuzlaite
26.05.13.01 Kaliborite
26.05.14.01 Hilgardite
26.05.14.02 Kurgantaite
26.05.14.03 IMA2007-047
26.05.15.01 Tyretskite
26.05.16.01 Volkovskite
26.05.17.01 Pringleite
26.05.17.02 Ruitenbergite
26.05.17.03 Brianroulstonite
26.05.17.04 Penobsquisite
26.05.17.05 Walkerite
26.06.01.01 Rivadavite
26.06.02.01 Mcallisterite
26.06.03.01 Admontite
26.06.04.01 Aksaite
26.06.05.01 Aristarainite
26.06.06.01 Nobleite
26.06.06.02 Tunellite
26.06.07.01 Ginorite
26.06.07.02 Strontioginorite
26.07.01.01 Korzhinskite
26.07.01.02 Parasibirskite
